compra_renta,tipo,precio,superficie,municipio
Venta,Departamento en Pre Venta Boreal cerca de valle oriente Zona Sur  Monterrey,"$6,000,000",,Monterrey
Venta,Departamento en VENTA Torre con amenidades GAIA Carr Nacional Monterrey,"$4,200,000",,Monterrey
Venta,Casa en VENTA con alberca Priv Azulejos carr nacional Monterrey,"$17,500,000",412 m²,Sin Nombre de Col 54
Venta,Departamento en VENTA Cerca de UANL medicina Zona Obispado Chepevera Monterrey,"$4,381,036",,Chepevera
Venta,Departamento en venta zona centro Monterrey H47,"$3,926,019",,Centro
Venta,Departamento en venta Sohl zona centro Monterrey,"$4,650,340",,Obispado
Venta,Casa en VENTA Carr Nacional Carolco 1er sect Monterrey,"$11,650,000",294 m²,Monterrey
Venta,Casa en venta en Jardines de Cadereyta,"$500,000",100 m²,Sin Nombre de Col 6
Venta,Casas Venta Monterrey Zona Vista Hermosa 27-CV-4407,"$5,300,000",186 m²,Vista Hermosa
Venta,Casas Venta San Pedro Garza García Zona Valle 27-CV-4405,"$12,400,000",246 m²,Santa Fe
Venta,Casas Venta San Pedro Garza García Zona Valle 27-CV-4408,"$21,900,000",315 m²,San Pedro Garza García
Venta,Departamentos Venta Monterrey  27-DV-4438,"$5,500,000",150 m²,Rincón de San Jerónimo
Venta,Casas Venta Monterrey Zona Carr. Nacional 27-CV-4434,"$8,550,000",225 m²,Monterrey
Venta,Casas Venta Santa Catarina  27-CV-4431,"$5,150,000",187 m²,Santa Catarina
Venta,"Departamentos en Preventa en Vía Cuatro Seis, Monterrey, Nuevo León","$1,980,000",50-90 m²,"Guadalupe, Miguel Alemán 4450, Guadalupe, Nuevo León, México."
Venta,"Departamentos en Venta en ARIA en Monterrey, Nuevo León","$1,928,863",38-76 m²,"Centro, Calzada Madero, Esq. con Emilio Carranza, Centro, 64000 Monterrey, N.L"
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila"
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah."
Venta,RINCON DE SAN GERARDO EL BARRO EN MONTERREY,"$5,650,000",158 m²,Monterrey
Venta,"PRO5261 Casas en Venta, Balcones del Valle en San Pedro Garza Garcia","$19,000,000",695 m²,Balcones del Valle
Venta,CASA EN VENTA COL RINCON DE LA PRIMAVERA ZONA CONTRY MONTERREY N L,"$4,890,000",146 m²,Rincon De La Primavera
Venta,Casas Venta San Pedro Garza García Zona Valle 27-CV-4424,"$13,950,000",504 m²,Fuentes del Valle
Venta,Casas Venta Monterrey Zona San Jerónimo 27-CV-4414,"$6,400,000",144 m²,Colinas de San Jemo 3o. Sector
Venta,Casas Venta San Pedro Garza García Zona Valle 27-CV-4449,"$12,000,000",365 m²,Valle Oriente
Venta,Casas Venta Monterrey Zona San Jerónimo 27-CV-4433,"$16,600,000",420 m²,Hacienda San Jerónimo
Venta,Casas Venta Monterrey Zona San Jerónimo 27-CV-4429,"$15,500,000",412 m²,Dinastía
Venta,Casas Venta San Pedro Garza García Zona Valle 27-CV-4461,"$9,250,000",175 m²,San Pedro Garza García
Venta,Departamentos Venta San Pedro Garza García Zona Valle 27-DV-4463,"$7,100,000",214 m²,Zona San Agustín
Venta,Casas Venta Monterrey  27-CV-4466,"$11,890,000",344 m²,Chepevera
Venta,Casas Venta Monterrey Zona Centro 27-CV-4457,"$5,000,000",185 m²,Centro
Venta,"PRO5268 Casas en Venta, La Herradura en Monterrey","$17,400,000",520 m²,Sin Nombre de Col 51
Venta,"PRO5262 Casas en Venta, Cerradas de Casa Blanca en San Nicolas de los Garza","$4,200,000",131 m²,Cerradas de Casa Blanca
Venta,"PRO5239 Casas en Venta, Centro en Monterrey","$6,000,000",413 m²,Centro
Venta,"PRO5255 Casas en Venta, Punta Esmeralda en Juarez","$2,600,000",180 m²,Residencial Punta Esmeralda
Venta,"PRO5254 Casas en Venta, Residencial Punta Esmeralda en Juarez","$2,450,000",90 m²,Residencial Punta Esmeralda
Venta,"PRO5270 Casas en Venta, Renaceres Residencial en Apodaca","$1,050,000",90 m²,Renaceres Residencial
Venta,"PRO5269 Casas en Venta, Loma Bonita en Monterrey","$11,490,000",485 m²,Lomas de Valle Alto
Venta,"PRO5281 Departamentos en Venta, Independencia en Monterrey","$2,350,000",85 m²,Independencia
Venta,"PRO5280 Casas en Venta, Sierra Alta en Monterrey","$15,500,000",514 m²,Rincón de la Montaña
Venta,Casas Venta Monterrey Zona San Jerónimo 27-CV-4479,"$3,800,000",144 m²,Rincón de Las Colinas
Venta,Departamentos Venta Monterrey Zona Obispado 27-DV-4494,"$5,000,000",120 m²,Nuevo Obispado
Venta,"Departamentos en Preventa en Vía Cuatro Seis, Monterrey, Nuevo León","$1,980,000",50-90 m²,"Guadalupe, Miguel Alemán 4450, Guadalupe, Nuevo León, México."
Venta,"Departamentos en Venta en ARIA en Monterrey, Nuevo León","$1,928,863",38-76 m²,"Centro, Calzada Madero, Esq. con Emilio Carranza, Centro, 64000 Monterrey, N.L"
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila"
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah."
Venta,DEPARTAMENTO EN VENTA A 2 MINUTOS DE ROMULO GARZA CORRAL DE PIEDRA EN SAN NICOLAS,"$1,350,000",88 m²,Sin Nombre de Col 36
Venta,Casa - Cumbres,"$3,245,000",152 m²,Cumbres 5o. Sector Secc D
Venta,Casa en Venta Cumbres Elite 8° Sector,"$4,900,000",167 m²,Cumbres Elite 7o. Sector
Venta,Casas Venta San Pedro Garza García Zona Valle 27-CV-4492,"$20,940,000",892 m²,Valle de San Angel Sector Español
Venta,"PRO5295 Quintas en Venta, Charming Campestre en Allende","$1,050,000",450 m²,N.L.
Venta,"PRO5299 Casas en Venta, La Herradura en Monterrey","$13,900,000",600 m²,Sin Nombre de Col 51
Venta,"PRO5289 Departamentos en Venta, Valle Oriente en San Pedro Garza Garcia","$24,950,000",339 m²,Zona Valle Oriente
Venta,Casas Venta Monterrey  27-CV-4493,"$9,750,000",432 m²,San Jerónimo 4o. Sector
Venta,"PRO5282 Departamentos en Venta, Independencia en Monterrey","$9,400,000",326 m²,Independencia
Venta,Departamentos Venta Santa Catarina Zona Santa Catarina 27-DV-4470,"$4,670,000",82 m²,Santa Catarina
Venta,Departamentos Venta Santa Catarina Zona Del Valle y Alrededores 27-DV-4530,"$4,800,000",94 m²,Miguel Hidalgo
Venta,Casas Venta San Pedro Garza García Zona Valle 27-CV-4525,"$20,900,000",400 m²,Mirasierra 1er Sector
Venta,Departamentos Venta San Pedro Garza García Zona Valle 27-DV-4513,"$12,500,000",244 m²,Lomas del Valle
Venta,Casas Venta Monterrey  27-CV-4529,"$7,100,000",142 m²,Monterrey
Venta,Casas Venta Santa Catarina Zona Valle 27-CV-4523,"$19,900,000",439 m²,Santa Catarina
Venta,Casas Venta San Nicolás de los Garza Zona San Nicolas 27-CV-4520,"$1,900,000",72 m²,Arboledas de Santo Domingo
Venta,Casas Venta Monterrey  27-CV-4506,"$12,000,000",282 m²,Campestre Bugambilias
Venta,Departamentos Venta San Pedro Garza García Zona Valle 27-DV-4528,"$5,350,000",87 m²,Valle de San Angel Sector Mexicano
Venta,Departamentos Venta Monterrey  27-DV-4522,"$6,500,000",117 m²,Centro
Venta,Casas Venta Monterrey Zona San Jerónimo 27-CV-4504,"$5,500,000",134 m²,Colinas de San Jerónimo 11O. Sector
Venta,"PRO5322 Departamentos en Venta, Valles de la Silla en Guadalupe","$1,760,000",55 m²,Sin Nombre de Col 23
Venta,CASA EN VENTA EN PORTAL DE JUAREZ NUEVO LEON,"$680,000",,Portal de Juarez
Venta,CASA EN VENTA EN SANTA CECILIA EN APODACA A 1 CUADRA DEL PARQUE,"$1,680,000",90 m²,Santa Cecilia
Venta,"Departamentos en Preventa en Vía Cuatro Seis, Monterrey, Nuevo León","$1,980,000",50-90 m²,"Guadalupe, Miguel Alemán 4450, Guadalupe, Nuevo León, México."
Venta,"Departamentos en Venta en ARIA en Monterrey, Nuevo León","$1,928,863",38-76 m²,"Centro, Calzada Madero, Esq. con Emilio Carranza, Centro, 64000 Monterrey, N.L"
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah."
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila"
Venta,"CASA EN VENTA, MONTERREY, NUEVO LEÓN ""CUMBRES ELITE"" 5 HABS, JACUZZI, INMEDIATA","$6,290,000",144 m²,Cumbres Elite 7o. Sector
Venta,Casa en Pablo de la Garza,"$6,350,000",492 m²,Pablo A. de La Garza
Venta,Casa en venta Murano Residencial Garcia N.L,"$2,650,000",126 m²,N.L.
Venta,CASA EN VENTA EN VALLE REAL A 5 MINUTOS DE SORIANA SAN ROQUE,"$900,000",90 m²,Centro de Benito Juárez
Venta,CASA EN VENTA EN COLINAS DEL AEROPUERTO EN PESQUERIA,"$390,000",90 m²,Colinas del Aeropuerto
Venta,"PRO5343 Quintas en Venta, San Bartolo en Cadereyta Jimenez","$1,750,000",1008 m²,San Bartolo
Venta,"PRO5331 Casas en Venta, Centro en Monterrey","$1,950,000",132 m²,Centro
Venta,Departamento - Monterrey,"$6,200,000",,Dinastía
Venta,Casa en Venta en  Carretera Nacional,"$14,750,000",464 m²,Residencial La Florida
Venta,"Casa en venta en el Uro, Carretera Nacional","$12,980,000",330 m²,Residencial La Florida
Venta,Amplia casa en venta en colonia VistaHermosa,"$16,690,000",846 m²,Vista Hermosa
Venta,Casa - Obispado,"$19,950,000",704 m²,Centro
Venta,Casa - Del Valle,"$13,500,000",,Del Valle
Venta,Departamento - San Pedro Garza Garcia,"$11,700,000",,Zona Loma Larga Poniente
Venta,Departamento en venta en el Centro de Monterrey,"$3,950,000",,Nuevo Obispado
Venta,Departamento - San Pedro Garza Garcia,"$20,661,146",,Palo Blanco
Venta,Departamento en Preventa en Obispado,"$4,890,000",,Centro
Venta,Departamento - Monterrey,"$2,955,847",,Chepevera
Venta,Departamento - Monterrey,"$2,440,000",,Sarabia
Venta,Casa en venta fraccionamiento García,"$2,700,000",112 m²,N.L.
Venta,Casa - Apodaca,"$2,600,000",127 m²,N.L.
Venta,Quinta - Juárez,"$17,900,000",,N.L.
Venta,Casa - Real de San Agustin,"$15,000,000",344 m²,Santa Fe
Venta,"Departamentos en Preventa en Vía Cuatro Seis, Monterrey, Nuevo León","$1,980,000",50-90 m²,"Guadalupe, Miguel Alemán 4450, Guadalupe, Nuevo León, México."
Venta,"Departamentos en Venta en ARIA en Monterrey, Nuevo León","$1,928,863",38-76 m²,"Centro, Calzada Madero, Esq. con Emilio Carranza, Centro, 64000 Monterrey, N.L"
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah."
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila"
Venta,CASA EN VENTA EN MONTERREY VALLE DE LAS BRISAS 4 RECAMARAS,"$6,680,000",225 m²,Las Brisas
Venta,CASA VENTA CASTANOS DEL VERGEL CARRETERA NACIONAL EN MONTERREY CERCA DEL URO,"$7,790,000",251 m²,Sin Nombre de Col 51
Venta,DEPARTAMENTO NUEVO EN NAVE 01 APODACA,"$2,250,000",,El Milagro
Venta,Casa - Hacienda El Rosario,"$46,000,000",570 m²,Hacienda El Rosario
Venta,Casa en Venta Contry Sol,"$10,000,000",284 m²,Contry Sol
Venta,Casa en venta en Fuentes Del Valle,"$31,800,000",480 m²,Fuentes del Valle
Venta,Casa - Lomas Del Valle,"$14,800,000",373 m²,Lomas del Valle
Venta,Casa - San Pedro Garza Garcia,"$160,000,000",4764 m²,Valle de San Angel Sector Francés
Venta,Casa - Jardines de San Agustin,"$59,500,000",756 m²,Jardines de San Agustín 1er Sector
Venta,Casa - Mitras Norte,"$4,500,000",250 m²,Loma Linda
Venta,Casa - Del Valle Oriente,"$22,900,000",363 m²,Santa Fe
Venta,Casa - Cumbres Elite,"$4,500,000",144 m²,N.L.
Venta,Quinta - La Ciudadela,"$9,900,000",,N.L.
Venta,Casa - Balcones Del Valle,"$45,000,000",1400 m²,Balcones del Valle
Venta,Venta de Casa en La Joya C.N.,"$10,300,000",290 m²,Sin Nombre de Col 51
Venta,Casa - Santa Engracia,"$43,000,000",1125 m²,Santa Engracia
Venta,Casa - Colorines,"$19,500,000",502 m²,Colorines 3ER Sector
Venta,Casa - Cumbres,"$3,300,000",90 m²,Cumbres Elite 7o. Sector
Venta,Casa - Villa Montaña,"$35,500,000",602 m²,Villa Montaña 1er Sector
Venta,Casa - Sierra Alta 9o Sector,"$26,500,000",800 m²,Rincon del Valle Alto
Venta,Departamento en Venta Torre TOP en Obispado,"$5,000,000",,Obispado
Venta,Departamento - Valle de San Angel,"$8,500,000",,Valle de San Angel Sector Mexicano
Venta,Casa - Cumbres,"$3,675,000",152 m²,N.L.
Venta,"Departamentos en Preventa en Vía Cuatro Seis, Monterrey, Nuevo León","$1,980,000",50-90 m²,"Guadalupe, Miguel Alemán 4450, Guadalupe, Nuevo León, México."
Venta,"Departamentos en Venta en ARIA en Monterrey, Nuevo León","$1,928,863",38-76 m²,"Centro, Calzada Madero, Esq. con Emilio Carranza, Centro, 64000 Monterrey, N.L"
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila"
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah."
Venta,Casa en Venta Cumbres San Agustin,"$2,850,000",172 m²,Cumbres San Agustín
Venta,Departamentos Venta Santa Catarina Zona Santa Catarina 27-DV-4502,"$2,450,000",64 m²,Pedregal de la Huasteca
Venta,"Departamentos en Preventa, Centro de Monterrey","$3,700,000",,Centro
Venta,Casa - Morelos,"$1,400,000",120 m²,Centro
Venta,Casa - Villa Dorada,"$2,550,000",136 m²,Real Cumbres
Venta,Casa - Monterrey,"$11,750,000",568 m²,Villa del Río
Venta,Casa - Mitras Norte,"$4,650,000",200 m²,Mitras Nte.
Venta,Departamento - Del Valle,"$36,000,000",,Del Valle
Venta,Casa en Venta en Cumbres Elite Premier,"$4,686,500",145 m²,N.L.
Venta,Casa - Valle de San Angel,"$36,000,000",500 m²,Valle de San Angel Sector Francés
Venta,Departamento - García,"$350,000",,Valle de Lincoln Sector Fraile
Venta,Casa - García,"$2,860,000",119 m²,Dominio Cumbres
Venta,Casa - Del Valle,"$27,200,000",277 m²,Colonial de La Sierra
Venta,Casa en venta en Sierra Alta,"$26,800,000",600 m²,Villa Montaña 1er Sector
Venta,Departamento en Venta en Fuentes del Valle,"$9,150,000",,Fuentes del Valle Sector 7
Venta,Casa - Los Angeles,"$12,700,000",216 m²,Monterrey
Venta,Casa - Zona Fuentes del Valle,"$32,000,000",510 m²,San Pedro Garza García
Venta,Casa - Lomas del Vergel,"$8,400,000",278 m²,Pedregal La Silla
Venta,Casa - Zona Fuentes del Valle,"$40,000,000",1150 m²,Fuentes del Valle
Venta,Casa - San Agustin Campestre,"$46,000,000",742 m²,Residencial San Agustín 2o Sector
Venta,Casa - Renacimiento,"$21,500,000",650 m²,Cumbres Diamante
Venta,"Casa en venta en La Joya Loreto, Monterrey","$12,500,000",366 m²,La Joya Privada Residencial
Venta,Casa - Carrizalejo,"$29,700,000",400 m²,Carrizalejo
Venta,"Departamentos en Venta en ARIA en Monterrey, Nuevo León","$1,928,863",38-76 m²,"Centro, Calzada Madero, Esq. con Emilio Carranza, Centro, 64000 Monterrey, N.L"
Venta,"Departamentos en Preventa en Vía Cuatro Seis, Monterrey, Nuevo León","$1,980,000",50-90 m²,"Guadalupe, Miguel Alemán 4450, Guadalupe, Nuevo León, México."
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah."
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila"
Venta,Departamento en venta a 5 minutos del Centro de Monterrey,"$2,350,000",83 m²,Independencia
Venta,"Casa sola en venta en Cerradas de Anáhuac, General Escobedo, Nuevo León","$3,400,000",120 m²,Cerrada de Anáhuac Residencial
Venta,"CASA EN VENTA LA FAMA, SANTA CATARINA","$1,700,000",160 m²,Fama II
Venta,Proyecto de Lujo en venta en Renacimiento Monterrey,"$23,500,000",650 m²,Renacimiento
Venta,Casa - Sierra Alta 9o Sector,"$27,000,000",777 m²,Sierra Alta 90 Sector
Venta,Departamento - Acero,"$3,100,000",,Centro
Venta,Casa - Viento Libre,"$4,190,000",200 m²,Los Rodríguez
Venta,Casa - Lomas del Vergel,"$7,490,000",254 m²,Pedregal La Silla
Venta,Casa - Lomas del Vergel,"$7,790,000",250 m²,Pedregal La Silla
Venta,Casa - Sierra Alta 9o Sector,"$18,500,000",595 m²,Monterrey
Venta,Casa - Santoral,"$4,485,000",152 m²,N.L.
Venta,"Departamento en Venta en Regina, Monterrey","$3,000,000",,Regina
Venta,"Departamento en Venta en Punta Acero, de  Particular, Frente a Cintermex","$5,900,000",,Obrera
Venta,Casa en Venta  cerca de  PLAZA CUMBRES  en  Valle de las cumbres segundo sector,"$2,200,000",105 m²,Valle de Las Cumbres 2o. Sector
Venta,"Casa en Venta Colinas de San Jerónimo, Remodelada  en privada .","$6,400,000",144 m²,Colinas de San Jemo 3o. Sector
Venta,"Casa en Venta en Valle de Cumbres, a unos metros de Paseo de los Leones.","$3,249,000",119 m²,N.L.
Venta,"Casa en Venta con terreno excedente en Ébanos 5to Sector, Apodaca, Nuevo Leon","$1,790,000",140 m²,Cd Apodaca
Venta,Casa en  Venta Lomas del Roble de una sola planta,"$3,100,000",200 m²,Lomas del Roble 2do Sector
Venta,"Venta de departamento en Monterrey, Nuevo León","$3,445,000",72 m²,Centro
Venta,CASA ANTIGUA EN VENTA SOBRE CALZADA ZARAGOZA FRENTE ARCO LORETO,"$6,600,000",667 m²,N.L.
Venta,Departamento en venta en Monterrey,"$2,713,229",59 m²,Centro
Venta,LZ VENTA DE CASA EN SAN BERNABÉ 2DO SECTOR,"$2,000,000",133 m²,San Bernabé
Venta,"AO VENTA DE DEPARTAMENTO EN TORRE TOP, EXCLUSIVO","$4,500,000",86 m²,Sin Nombre de Col 37
Venta,"Departamentos en Preventa en Vía Cuatro Seis, Monterrey, Nuevo León","$1,980,000",50-90 m²,"Guadalupe, Miguel Alemán 4450, Guadalupe, Nuevo León, México."
Venta,"Departamentos en Venta en ARIA en Monterrey, Nuevo León","$1,928,863",38-76 m²,"Centro, Calzada Madero, Esq. con Emilio Carranza, Centro, 64000 Monterrey, N.L"
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah."
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila"
Venta,Departamento en Venta en el Centro,"$4,740,000",94 m²,Centro
Venta,CASA QUINTA EN VENTA EN ALLENDE NL ZONA EL PORVENIR / A ORILLA DE CARRETERA /EXCTE EDO CONSERVACION/,"$2,450,000",1344 m²,El Porvenir
Venta,PREVENTA DEPARTAMENTO GAIA TORRE 2 EN MONTERREY CARRETERA NACIONAL,"$3,647,285",,Monterrey
Venta,AO VENTA DE LUJOSA RESIDENCIA EN SAN PEDRO,"$65,000,000",1008 m²,Zona Los Callejones
Venta,VL VENTA DE CASA AMPLISIMA EN GUADALUPE,"$12,500,000",558 m²,Libertad
Venta,R VENTA DE PROYECTO EN SIERRA ALTA,"$22,900,000",777 m²,Centro de Guadalupe
Venta,RA PREVENTA DE DEPARTAMENTO EN CALZADA MADERO,"$2,440,000",58 m²,San Bernabé
Venta,"AO VENTA DE CASA AMPLIA EN DR. COSS, MONTERREY","$2,100,000",132 m²,San Bernabé
Venta,R VENTA DE PENTHOUSE EN SAN PEDRO,"$23,000,000",294 m²,Del Valle
Venta,AG VENTA DE PENTHOUSE DE LUJO EN MONTERREY,"$16,000,000",379 m²,Valle del Contry 2o Sector
Venta,"JB VENTA DE CASA EN JUÁREZ, VISTAS DEL SEMINARIO","$550,000",98 m²,Monte Kristal
Venta,RA PRE-VENTA DE DEPARTAMENTO,"$3,040,000",76 m²,San Bernabé
Venta,"IP VENTA DE CASA DE LUJO EN SANTIAGO, NL","$5,500,000",250 m²,San Pedro
Venta,AG VENTA DE DEPARTAMENTOS NUEVOS EN FUNDIDORA,"$3,200,000",54 m²,Centro
Venta,VL VENTA DERESIDENCIA EN CARRETERA NACIONAL,"$12,500,000",290 m²,Sin Nombre de Col 37
Venta,AO VENTA DE LUJOSA RESIDENCIA EN SAN PEDRO,"$38,000,000",1705 m²,Mesa de La Corona 1er Sector
Venta,VL VENTA DE LUJOSA RESIDENCIA EN CAROLCO,"$11,900,000",290 m²,Sin Nombre de Col 37
Venta,"VL PROYECTO CON PREVENTA ALAMO SUR, SANTIAGO N.L.","$3,800,000",252 m²,Santiago
Venta,LZ VENTA DE HERMOSOS DEPARTAMENTOS EN SAN PEDRO,"$6,644,317",79 m²,Valle Oriente
Venta,VENTA DE CASA EN ZUAZUA LIMITE APODACA,"$700,000",125 m²,Sector San Juan
Venta,AO VENTA DE CASA DE CAMPO EN GARCÍA,"$7,000,000",717 m²,Cabecera Municipal
Venta,AG VENTA DE CASA EN CUMBRES,"$2,800,000",119 m²,N.L.
Venta,PS VENTA DE CASA EN DOMINIO CUMBRES ALTRYSA,"$2,400,000",119 m²,N.L.
Venta,"Departamentos en Venta en ARIA en Monterrey, Nuevo León","$1,928,863",38-76 m²,"Centro, Calzada Madero, Esq. con Emilio Carranza, Centro, 64000 Monterrey, N.L"
Venta,"Departamentos en Preventa en Vía Cuatro Seis, Monterrey, Nuevo León","$1,980,000",50-90 m²,"Guadalupe, Miguel Alemán 4450, Guadalupe, Nuevo León, México."
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah."
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila"
Venta,Departamento - Del Valle Oriente,"$13,330,000",,Santa Fe
Venta,"Casa de diseño única en Cumbres Élite Premier, García","$6,500,000",144 m²,N.L.
Venta,CASA EN VENTA EN HACIENDAS DE ESCOBEDO FRENTE A PARQUE EN ESQUINA Y DE 1 NIVEL,"$980,000",90 m²,Hacienda de Escobedo
Venta,AL VENTA DE CASA EN SAN AGUSTÍN CAMPESTRE,"$57,000,000",737 m²,Monterrey
Venta,IM VENTA DE QUINTA EN CIENEGA DE FLORES,"$5,200,000",1650 m²,Villas Campestres
Venta,IP VENTA DE CASAS COMPLETAMENTE NUEVAS EN APODACA,"$3,010,000",127 m²,Cd Apodaca
Venta,ALFONSO- VENTA DE CASA EN COLONIA BELISARIO EN ESC,"$1,700,000",140 m²,Cd Gral Escobedo
Venta,PS Venta de Casa en Dominio Cumbres,"$3,670,000",136 m²,Dominio Cumbres
Venta,GS PREVENTA DE CASAS NUEVAS EN DOMINIO CUMBRES,"$2,850,000",149 m²,Dominio Cumbres
Venta,PP VENTA DE CASA EN CUMBRES 4  SECTOR,"$6,700,000",307 m²,Cumbres Elite 7o. Sector
Venta,Ps Venta de Casa en Dominio Cumbres,"$2,700,000",112 m²,Las Lomas Sector Jardines
Venta,PP VENTA DE CASA EN JUÁREZ,"$780,000",96 m²,Villas de la Hacienda
Venta,IP VENTA DE CASAS COMPLETAMENTE NUEVAS EN APODACA,"$2,395,000",112 m²,Praderas de La Enramada
Venta,IP VENTA DE CASAS TOTALMENTE NUEVAS EN APODACA,"$2,200,000",112 m²,Praderas de La Enramada
Venta,RZ VENTA DE CASA EN SAN PEDRO,"$30,900,000",500 m²,Lomas del Valle
Venta,Al venta de casa en vista hermosa,"$8,000,000",300 m²,Vista Hermosa
Venta,LIZ VENTA DE RESIDENCIA EN COLINAS DE SAN JERÓNIMO,"$15,900,000",400 m²,Colinas de San Jerónimo
Venta,AL venta de casa en colonia en vergel en Monterrey,"$42,000,000",2500 m²,Sin Nombre de Col 51
Venta,RZ venta de casa en san Pedro,"$31,800,000",480 m²,Fuentes del Valle
Venta,VL RESIDENCIA EN VENTA SIERRA ALTA MONTERREY,"$24,900,000",586 m²,Monterrey
Venta,F VENTA DE CASA TOWNHOUSE COLINAS DE SAN JERONIMO,"$3,500,000",87 m²,Colinas de San Jerónimo
Venta,LZ VENTA DE CASA EN BOSQUES LA HUASTECA,"$1,250,000",90 m²,Santa Catarina
Venta,AL VENTA DE CASA EN ALEJANDRO DE RODAS MONTERREY,"$3,300,000",91 m²,Cumbres Las Palmas Residencial
Venta,"Departamentos en Venta en ARIA en Monterrey, Nuevo León","$1,928,863",38-76 m²,"Centro, Calzada Madero, Esq. con Emilio Carranza, Centro, 64000 Monterrey, N.L"
Venta,"Departamentos en Preventa en Vía Cuatro Seis, Monterrey, Nuevo León","$1,980,000",50-90 m²,"Guadalupe, Miguel Alemán 4450, Guadalupe, Nuevo León, México."
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah."
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila"
Venta,Casas Venta San Pedro Garza García Zona Valle 27-CV-4500,"$29,900,000",500 m²,Del Valle
Venta,CASA VENTA EN ALTARES RESIDENCIAL EN SANTIAGO CERCA DE LOS CAVAZOS,"$4,750,000",202 m²,Santiago
Venta,Casa en Venta en Las Aves Residencial,"$5,200,000",304 m²,N.L.
Venta,LZ VENTA DE CASA EN PRIVADAS DE SANTA CATARINA,"$1,550,000",96 m²,N.L.
Venta,LFG VENTA DE CASA EN VALLE CASTILLA SALINAS V,"$550,000",70 m²,N.L.
Venta,LFG VENA DE CASA EN MITRAS CENTRO,"$5,200,000",200 m²,Mitras Centro
