compra_renta,tipo,precio,superficie,municipio,recamaras,banios,publicado,sitio
Venta,CASA EN VENTA  COLONIA RINCÓN DE GUADALUPE GUADALUPE N L,"$2,580,000",145 m²,Rincón de Guadalupe,3,3
Venta,CASA VENTA  ZONA CONTRY MONTERREY N L,"$4,900,000",168 m²,Villa Las Fuentes,3,2
Venta,CASA EN VENTA  COL PORTALES DE LA SILLA GUADALUPE NL,"$2,500,000",170 m²,Colinas del Rey,2,2
Venta,CASA EN VENTA ZONA CONTRY COL SATELITE,"$8,500,000",375 m²,Contry,4,4+
Venta,VENTA CASA CUMBRES ELITE FRENTE A PARQUE TERRENO EXCEDENTE ARRIBA LEONES MODERNISTA MONTERREY NL,"$7,990,000",171 m²,Cumbres Elite 7o. Sector,4,4+
Venta,Casa en VENTA Priv Carolco Carr. Nacional Monterrey,"$12,500,000",290 m²,Monterrey,4,4+
Venta,Casa en Venta  privada carolco Zona Carr Nacional  Monterrey,"$10,100,000",305 m²,Monterrey,3,3
Venta,Casa en Venta en Jardines de Casa Blanca 1er Sector en San Nicolas de los Garza,"$1,100,000",78 m²,Jardines de Casa Blanca 1er Sector,2,2
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila",3,
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah.",2-3,
Venta,HERMOSA CASA EN VENTA - MONTERREY,"$150,000,000",3100 m²,Veredalta,3,4+
Venta,Casa - Laderas Residencial,"$7,690,000",251 m²,Sin Nombre de Col 51,3,3
Venta,"PRO5316 Casas en Venta, Contry Las Aguilas en Guadalupe","$12,100,000",506 m²,Contry Las Águilas,3,4+
Venta,VENTA CASA CARRETERA NACIONAL EN PRIVADA,"$21,500,000",424 m²,Sin Nombre de Col 51,4,4+
Venta,Casa en Venta Escobedo Centro,"$1,000,000",90 m²,Cabecera Municipal,2,1
Venta,CASA EN VENTA EN SAN NICOLAS ALCATRACES RESIDENCIAL,,119 m²,Vivenza,3,4+
Venta,Casa en VENTA remodelada Mitras Monterrey,"$4,990,000",176 m²,Mitras Centro,3,2
Venta,"Hermosa Residencia Del Paseo Residencial, Monterrey","$6,950,000",136 m²,Lomas del Paseo,3,2
Venta,Casa en Venta privada la cima zona cumbres,"$3,290,000",98 m²,Villa Dorada,3,3
Venta,Hermosa Casa cerca de Av. Fundadores Valle Oriente,"$8,700,000",195 m²,Jardines del Paseo 2o. Sector,3,3
Venta,CASA RESIDENCIAL EN VENTA EN SIERRA ALTA 2 SECTOR MONTERREY NL,"$20,800,000",885 m²,Monterrey,4,4+
Venta,Casa en VENTA Remodelada zona San Jerónimo cerca de Galerías Monterrey,"$7,800,000",236 m²,Vista Hermosa,3,2
Venta,"Hermosa Propiedad ""Villa Galicia 414"" ST3163 (OQS)","$402,058",83 m²,Privadas de las Villas,2,1
Venta,Casa en venta patio amplio el uro carretera nacional Monterrey,"$14,300,000",468 m²,Sin Nombre de Col 51,3,3
Venta,Casa en Venta Col INFONAVIT LA JOYA Guadalupe Nuevo Leon,"$1,785,000",108 m²,Infonavit La Joya,5,2
Venta,Casa en VENTA Col PRIVADA COLONIAL EN LA LINDA VISTA GUADALUPE NL,"$5,200,000",269 m²,Linda Vista,4,3
Venta,Casa en Venta Col Cumbres Quinta Real Monterrey NL,"$3,700,000",220 m²,"Valle de Las Cumbres, 1er Sector",4,3
Venta,Casa en Venta Col Encomienda Escobedo NL,"$5,890,000",136 m²,N.L.,5,3
Venta,CASA EN VENTA COLINAS DE ANAHUAC 2 ESCOBEDO NL,"$2,100,000",120 m²,Cd Gral Escobedo,3,2
Venta,Casa en Venta Radica Premier Apodaca Nuevo Leon,"$2,490,000",105 m²,N.L.,3,3
Venta,Casa en VENTA Col VALLE DE LINCOLN SECTOR ELITE GARCIA NL,"$1,500,000",137 m²,Valle de Lincoln,3,2
Venta,Casa en VENTA Col Buenos Aires Monterrey NL,"$6,900,000",255 m²,Buenos Aires,5,4+
Venta,Casa en Venta Col Vistas del Rio Juarez Nuevo Leon,"$530,000",90 m²,Vistas del Rio,2,1
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila",3,
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah.",2-3,
Venta,"Casa en Venta Porto Cumbres, Venecia","$4,495,000",152 m²,Dominio Cumbres,3,4+
Venta,Casa en VENTA Carolco 1er sector Carr Nacional Monterrey,"$13,500,000",290 m²,Monterrey,3,4+
Venta,RZ VENTA DE CASA EN COLONIA DEL VALLE SAN PEDRO,"$21,000,000",675 m²,Del Valle,5,4+
Venta,Casa en VENTA Col Real de Cumbres Monterrey Nuevo Leon,"$2,050,000",105 m²,Real Cumbres,3,2
Venta,Casa en Venta Col Almendros Residencial Guadalupe Nuevo Leon,"$1,950,000",120 m²,Residencial Las Quintas,3,3
Venta,Casa en Venta Col LOS CANDILES APODACA Nuevo Leon,"$890,000",90 m²,Bosques de San Miguel,2,1
Venta,Casa en Venta Cumbres San Agustin,"$2,850,000",172 m²,Cumbres San Agustín,3,1
Venta,CASA EN VENTA EN PEDREGAL LA SILLA,"$4,950,000",143 m²,Pedregal La Silla,3,3
Venta,"Casa en venta, Bosques de San Pedro Stgo N.L","$4,690,000",201 m²,Santiago,3,3
Venta,"Casa en Venta Col. La Nogalera, San Nicolas N.L","$2,472,000",120 m²,Paseo de los Ángeles,2,
Venta,"Casa en venta en Valle de Chipinque, San Pedro Garza García","$31,500,000",438 m²,Valle de Chipinque,3,4+
Venta,"CASA EN VENTA EN MITRAS NORTE, MTY","$3,500,000",160 m²,Sarabia,2,2
Venta,VENTA DE CASA EN LAS MALVINAS ESCOBEDO,"$1,850,000",280 m²,Lázaro Cárdenas,6+,4+
Venta,AO VENTA DE CASA EN ESCOBEDO CON ALBERCA,"$3,500,000",133 m²,Sin Nombre de Col 15,3,3
Venta,EN VENTA PROPIEDAD EN MITRAS SUR PARA OFICINAS CASA DEPTOS ESTILO MODERNISTA MTY NL,"$11,000,000",503 m²,Mitras Sur,4,4+
Venta,CASA EN VENTA LAS PUENTES 14 SECTOR SAN NICOLAS,"$2,590,000",136 m²,Las Puentes 1 4to Sector,4,3
Venta,Casa en Venta en Frac Torremolinos La Fe 2 Recamaras,"$1,029,000",105 m²,Torremolinos La Fe,2,1
Venta,Casa en Venta en Fraccionamiento Viviendas Magdalenas Juarez Nuevo Leon,"$950,000",,Benito Juárez,2,1
Venta,"CASA EN VENTA EN COLONIAL SAN MIGUEL, GUADALUPE, NUEVO LEÓN","$1,280,000",90 m²,Colonial San Miguel,2,1
Venta,"CASA EN VENTA EN NUEVA CADEREYTA , CADEREYTA JIMENEZ,NUEVO LEÓN","$950,000",316 m²,Nueva Cadereyta,3,1
Venta,Casa en Venta en Colinas del Huajuco,"$4,520,000",292 m²,Portal del Huajuco,3,2
Venta,CASA EN VENTA EN BALCONES DE SAN BERNABE MTY NL,"$530,000",,San Bernabé,6+,
Venta,"CASA EN VENTA COL. RIBERAS DE LA PURISIMA, GUADALUPE","$2,480,000",120 m²,La Luz,3,2
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah.",2-3,
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila",3,
Venta,AO VENTA DE CASA EN ESCOBEDO CON ALBERCA,"$3,500,000",133 m²,Sin Nombre de Col 15,3,3
Venta,Casa en venta Valle de Lincoln 2 sector Garcia,"$700,000",119 m²,Valle de Lincoln,2,1
Venta,VENTA CASA CUMBRES ELITE FRENTE A PARQUE TERRENO EXCEDENTE ARRIBA LEONES MODERNISTA MONTERREY NL,"$7,990,000",171 m²,Cumbres Elite 7o. Sector,4,4+
Venta,"CASA VENTA COL. VILLAS DE SAN CRISTOBAL, SAN NICOLAS DE LOS GARZA","$2,300,000",90 m²,San Cristóbal,3,2
Venta,Casa en Venta en la Colonia Anahuac San Nicolas de los Garza Nuevo Leonn,"$13,412,000",,Anáhuac,4,3
Venta,Casa en Venta en Valle de Cristal,"$10,800,000",320 m²,Centro de Allende,4,3
Venta,AO VENTA DE CASA NUEVA EN SAN PEDRO,"$9,100,000",146 m²,San Pedro Garza García,4,3
Venta,AO VENTA DE CASA EN ESPACIO CUMBRES,"$3,600,000",151 m²,Cima de Las Cumbres,3,2
Venta,FM VENTA DE CASA EN GUADALUPE MISION LA SILLA,"$950,000",90 m²,Misión de La Silla 2o Sector,2,1
Venta,VENTA DE CASA EN SAN PEDRO ENTRE HUMBERTO LOBO,"$10,000,000",75 m²,Del Valle,4,3
Venta,PP VENTA DE CASA EN PARAJE SAN JOSE,"$1,480,000",90 m²,Paraje San José,2,1
Venta,RZ CASA EN VENTA EN COLINAS DE SAN JERONIMO,"$15,000,000",421 m²,Colinas de San Jerónimo,5,4+
Venta,RZ VENTA DE CASA EN PUNTA LA BOCA,"$11,000,000",315 m²,Boca Palma,3,4+
Venta,IP VENTA DE CASA EN EL CENTRO DE APODACA,"$930,000",92 m²,N.L.,2,1
Venta,IP VENTA DE CASA NUEVA EN SAN ROQUE,"$660,000",90 m²,Valle Sur,2,1
Venta,Residencia en Venta en Colonia Lindavista Guadalupe Nuevo León,"$12,995,000",382 m²,Chula Vista,4,4+
Venta,Centro de Guadalupe EXCELENTE UBICACION para OFICINAS O BODEGAS,"$1,750,000",100 m²,Centro de Guadalupe,4,1
Venta,"Venta de Casa Fraccionamiento Los Faisanes el Dorado, Guadalupe N.L.","$2,849,000",151 m²,Los Faisanes Sector El Dorado,3,2
Venta,VENTA CASA CUMBRES ELITE FRENTE A PARQUE TERRENO EXCEDENTE ARRIBA LEONES MODERNISTA MONTERREY NL,"$7,990,000",171 m²,Cumbres Elite 7o. Sector,4,4+
Venta,"CASA EN VENTA EN MONTEMORELOS, N.L.","$1,180,000",112 m²,Zaragoza,2,1
Venta,MG ULTIMAS CASAS   EN JARDINES DEL CANADA CUIDAD GENERAL ESCOBEDO NUEVO LEON,"$750,000",102 m²,Jardines del Cañada,2,1
Venta,MG ULTIMAS CASAS   EN BARRIO DE LA INDUSTRIA MONTERREY NUEVO LEON,"$911,001",98 m²,Barrio de la Industria,2,1
Venta,VENTA DE CASA EN COL REFORMA MONTERREY NUEVO LEON,"$8,300,000",1676 m²,Reforma,5,3
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila",3,
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah.",2-3,
Venta,Casa - Villa del Río,"$5,500,000",200 m²,Villa del Río,4,3
Venta,"Estrena Casa en Venta Carretera Nacional en Carolco, Monterrey","$10,100,000",305 m²,Monterrey,3,4+
Venta,CASA EN VENTA EN JUAREZ EN PORTAL DE VAQUERIAS 3 NIVELES,"$1,200,000",91 m²,Col. Portal de Vaquerías,2,2
Venta,Venta de Residencia Nueva En Av Concordia En Apodaca NL,"$2,412,000",127 m²,Cd Apodaca,3,3
Venta,"Casa en venta en esquina en Puerta de Anáhuac, Grl. Escobedo","$4,200,000",286 m²,Cd Gral Escobedo,3,2
Venta,Venta de Casa en Colonia del Valle Sect Oriente en San Pedro,"$15,500,000",400 m²,Valle Oriente,4,3
Venta,Hermosa Casa Fracc Cumbres Provenza en a Dos Calles de Plaza Domena,"$1,366,000",,N.L.,3,2
Venta,"Casa en venta, Bosques de las Cumbres, Monterrey, Nuevo León .","$6,300,000",170 m²,Bosques de Las Cumbres,3,3
Venta,Casa En Venta Amorada Santiago,"$5,390,000",250 m²,Los Rodríguez,3,4+
Venta,Casa en Venta o Renta en Cumbres 6 sector al poniente de Monterrey Nuevo León,"$7,800,000",218 m²,Cumbres Elite 7o. Sector,3,4+
Venta,Casa En Venta Lanía Residencial en Santiago,"$9,990,000",390 m²,Sin Nombre de Col 51,3,4+
Venta,Casas Venta Santiago Zona Carr. Nacional 40-CV-3335,"$25,500,000",1345 m²,Las Misiones,3,4+
Venta,"PRO4349 Casas en Venta, Contry la Silla en Guadalupe","$6,490,000",300 m²,Sin Nombre de Col 59,3,3
Venta,Casas Venta Monterrey Zona Carr. Nacional 24-CV-5216,"$9,300,000",375 m²,Centro,4,4+
Venta,Casas Venta Monterrey Zona San Jerónimo 69-CV-566,"$9,750,000",241 m²,San Jerónimo 4o. Sector,3,4+
Venta,Quintas Venta Cadereyta Jiménez Zona Cadereyta 40-QV-1703,"$5,337,280",20528 m²,N.L.,1,1
Venta,Casas Venta Monterrey Zona Valle 40-CV-2025,"$22,000,000",350 m²,N.L.,4,4+
Venta,Casa En Venta Obispado,"$62,000,000",3000 m²,Obispado,4,4+
Venta,CASA EN VENTA CON LOCALES COMERCIALES LAS PUENTES SAN NICOLAS,"$3,850,000",155 m²,Las Puentes 4to Sector,3,2
Venta,CASA EN VENTA FRACCIONAMIENTO ALAMO SUR CARRETERA NACIONAL SANTIAGO,"$4,300,000",200 m²,Piedra de Fierro,3,3
Venta,"VENTA DE CASA EN LA CARRETERA NACIONAL, CASTAÑOS DEL VERGEL","$7,690,000",254 m²,Sin Nombre de Col 51,3,3
Venta,CASA EN VENTA LAS ALMENAS VALLE PONIENTE SANTA CATARINA,"$20,490,000",321 m²,Santa Catarina,4,4+
Venta,CASA EN VENTA FRACCIONAMIENTO CRYSTAL LAGOONS APODACA,"$2,800,000",112 m²,Cd Apodaca,3,2
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah.",2-3,
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila",3,
Venta,VENTA CASA VILLAS LAS PUENTES 5 RECAMARAS,"$2,750,000",144 m²,Valle de las Puentes,5,3
Venta,Casa en Venta en el centro de Monterrey,"$2,100,000",133 m²,Centro,2,1
Venta,VENTA de CASA en CAROLCO Carretera Nacional MONTERREY NUEVO LEON,"$7,700,000",284 m²,La Bola,3,4+
Venta,CASA EN VENTA COLONIA DEL VALLE SAN PEDRO GARZA GARCIA,"$32,000,000",510 m²,Del Valle,3,4+
Venta,CASA EN VENTA por pueblo serena CARRETERA NACIONAL MONTERREY,"$12,300,000",246 m²,Sin Nombre de Col 63,3,
Venta,CASA EN VENTA colonia INDEPENDENCIA cerca Centro de MONTERREY,"$2,200,000",252 m²,Independencia,6+,2
Venta,CASA EN VENTA CONTRY LA ESCONDIDA ZONA CONTRY GUADALUPE,"$15,500,000",628 m²,Contry La Silla 3er Sector,4,4+
Venta,CASA EN VENTA QUINTA LAS SABINAS JUAREZ NUEVO LEON,"$650,000",57 m²,Quinta Las Sabinas,2,1
Venta,CASA EN VENTA DOMINIO CUMBRES SANTORAL GARCIA,"$3,990,000",170 m²,N.L.,3,3
Venta,CASA EN VENTA PRIVADA BRITANIA DOMINIO CUMBRES GARCIA,"$2,875,000",131 m²,Dominio Cumbres,3,2
Venta,CASA EN VENTA SIENNA RESIDENCIAL CARRETERA NACIONAL MONTERREY,"$12,450,000",336 m²,Sin Nombre de Col 51,3,4+
Venta,PRE VENTA CASA EN MITICA RESIDENCIAL CARRETERA NACIONAL SANTIAGO,"$8,250,000",312 m²,El Barro,3,3
Venta,CASA EN VENTA MITICA RESIDENCIAL CARRETERA NACIONAL SANTIAGO,"$8,250,000",342 m²,Monterrey,3,3
Venta,CASA EN VENTA DEL PASEO RESIDENCIAL MONTERREY SUR,"$13,500,000",454 m²,Del Paseo,4,4+
Venta,CASA EN VENTA CAROLCO RESIDENCIAL CARRETERA NACIONAL MONTERREY,"$11,950,000",294 m²,Monterrey,3,3
Venta,CASA EN VENTA ZONA VALLE LOS COLORINES SAN PEDRO,"$16,500,000",329 m²,Colorines 3ER Sector,3,3
Venta,CASA EN VENTA LAS AGUILAS EN ZONA CONTRY GUADALUPE,"$18,500,000",522 m²,Contry Las Águilas,3,2
Venta,PRE VENTA DE CASA ALAMO SUR CARRETERA NACIONAL SANTIAGO,"$4,750,000",207 m²,Santiago,3,3
Venta,CASA EN VENTA AYUCCA RESIDENCIAL POR DOMINIO CUMBRES GARCIA,"$2,350,000",115 m²,N.L.,3,2
Venta,CASA EN VENTA DOMINIO CUMBRES GARCIA,"$2,870,000",123 m²,Dominio Cumbres,3,3
Venta,PRE VENTA CASA LAS AGUILAS RESIDENCIAL ZONA CONTRY GUADALUPE,"$15,200,000",436 m²,Contry Las Águilas,3,3
Venta,CASA EN VENTA por rangel frias CONDOCASA MITRAS MONTERREY,"$2,850,000",156 m²,Villa Mitras,3,2
Venta,CASA NUEVA EN VENTA PORTAL DEL NORTE ZUAZUA NUEVO LEON,"$9,800,000",1500 m²,Portal del Norte,3,4+
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila",3,
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah.",2-3,
Venta,CASA EN VENTA LAS LOMAS SECTOR BOSQUES GARCIA,"$2,450,000",135 m²,Las Lomas Sector Bosques,3,2
Venta,Residencia en Venta en Colonia Lindavista Guadalupe Nuevo León,"$12,995,000",382 m²,Chula Vista,4,4+
Venta,Casa en Venta en la Colonia Anahuac San Nicolas de los Garza Nuevo Leonn,"$13,412,000",,Anáhuac,4,3
Venta,CASA EN VENTA por sierra alta LOMAS DEL HIPICO CARRETERA NACIONAL,"$8,400,000",232 m²,Rincon del Valle Alto,3,3
Venta,CASA EN VENTA por el barrial BOSQUES RESIDENCIAL CARRETERA NACIONAL,"$15,300,000",700 m²,El Barrial,3,4+
Venta,CASA EN VENTA BOSQUES DE LAS MISIONES CARRETERA NACIONAL SANTIAGO,"$7,250,000",300 m²,Las Misiones,3,4+
Venta,CASA EN VENTA LAS AGUILAS RESIDENCIAL ZONA CONTRY GUADALUPE,"$15,500,000",396 m²,Contry Las Águilas,3,3
Venta,PRE VENTA CASA BOSQUES DE SAN PEDRO CARRETERA NACIONAL SANTIAGO,"$7,300,000",225 m²,Raúl Caballero Escamilla,4,4+
Venta,CASA EN VENTA por las puentes NICOLAS BRAVO SAN NICOLAS DE LOS GARZA,"$3,500,000",254 m²,Nicolás Bravo,5,4+
Venta,"CASA EN VENTA PRIVADA CALANDRIA LA JOYA, CARRETERA NACIONAL","$12,600,000",353 m²,La Joya Privada Residencial,3,3
Venta,Casas Venta Santiago Zona Carr. Nacional 40-CV-2756,"$7,051,264",794 m²,Comunidad San Francisco,3,4+
Venta,Casas Venta Guadalupe Zona Guadalupe 40-CV-3235,"$1,100,000",160 m²,Niños Heroes,6+,4+
Venta,Quintas Venta Ciénega de Flores Zona Ciénega de Flores 40-QV-2607,"$2,800,000",2600 m²,Villas Campestres,4,3
Venta,EN VENTA CASA COLORINES FRENTE A PARQUE SAN PEDRO GARZA GARCIA NL,"$14,000,000",301 m²,Colorines 3ER Sector,3,4+
Venta,Casa En Venta Santa Engracia,"$19,500,000",410 m²,Santa Engracia,4,4+
Venta,Casas Venta Monterrey Zona Carr. Nacional 24-CV-5185,"$9,750,000",375 m²,Centro,4,4+
Venta,Casa En Venta Fracc. Bernardo Reyes,"$4,600,000",200 m²,Sarabia,6+,4+
Venta,Portal del Huajuco -CARRETERA NACIONAL- Casa en Venta Monterrey Zona Sur,"$31,500,000",1260 m²,Portal del Huajuco,5,4+
Venta,Col. Sierra Alta -CARRETERA NACIONAL- Casa en Venta Monterrey Zona Sur,"$26,500,000",800 m²,Rincon del Valle Alto,5,4+
Venta,Col. Bosques de San Pedro -CARRETERA NACIONAL- Casa en Venta Santiago N.L.,"$5,490,000",212 m²,Raúl Caballero Escamilla,3,4+
Venta,Col. Bosques de San Pedro -CARRETERA NACIONAL- Casa en Venta Santiago N.L.,"$5,490,000",214 m²,Raúl Caballero Escamilla,3,4+
Venta,Col. Bosques de Valle Alto -CARRETERA NACIONAL- Casa en Venta Monterrey Zona Sur,"$11,990,000",338 m²,Monterrey,4,4+
Venta,Residencia en Venta -CARRETERA NACIONAL- Comunidad de San Francisco en Santiago N.L.,"$15,000,000",4000 m²,Comunidad San Francisco,4,3
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila",3,
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah.",2-3,
Venta,CASA EN VENTA EN JUAREZ EN PORTAL DE VAQUERIAS 3 NIVELES,"$1,200,000",91 m²,Col. Portal de Vaquerías,2,2
Venta,RESIDENCIA VENTA THESSALIA,"$6,250,000",160 m²,Pedregal La Silla,3,4+
Venta,Casa en venta Mitras Poniente Garcia,"$1,120,000",74 m²,Mitras Poniente,2,1
Venta,La Herradura Club de Golf -CARRETERA NACIONAL- Casa de una planta en Venta Monterrey,"$18,900,000",520 m²,Sin Nombre de Col 51,2,3
Venta,Col. Laderas del Mirador - CASA EN VENTA ZONA VALLE ORIENTE EN MONTERREY,"$2,950,000",205 m²,Laderas del Mirador (Fomerrey 21),6+,3
Venta,Loma Bonita Residencial -CARRETERA NACIONAL- Casa en Venta Valle Alto Monterrey,"$11,600,000",485 m²,Monterrey,4,4+
Venta,Col. Aires del Vergel -CARRETERA NACIONAL- Casa en Venta Monterrey Zona Sur,"$8,500,000",264 m²,Sin Nombre de Col 51,3,4+
Venta,Col. Las Brisas -ZONA SUR DE MONTERREY- Residencia en Venta,"$6,680,000",225 m²,Las Brisas,4,3
Venta,Mítica Residencial -CARRETERA NACIONAL- Casa en Venta Zona Sur de Monterrey N.L.,"$8,259,000",200 m²,Monterrey,3,4+
Venta,CD Satelite - CASA EN VENTA ZONA SUR DE MONTERREY FRENTE A PARQUE Y EN ESQUINA,"$12,750,000",389 m²,Cd Satélite,5,4+
Venta,"PRO1332 Casas en Venta, Buenos Aires en Monterrey","$3,850,000",216 m²,Buenos Aires,6+,2
Venta,Fracc. Valle de Cristal -CARRETERA NACIONAL- Casa en Venta Monterrey Zona Sur,"$9,690,000",320 m²,Monterrey,4,4+
Venta,Col. Bosques de las Misiones -CARRETERA NACIONAL- Casa en Venta Santiago N.L.,"$8,850,000",307 m²,Las Misiones,3,4+
Venta,Mítica Residencial -CARRETERA NACIONAL- Casa en Venta Zona Sur de Monterrey N.L.,"$8,500,000",200 m²,Monterrey,3,4+
Venta,Col. Cumbres de Santiago -CARRETERA NACIONAL- Casa en Venta Santiago N.L.,"$4,800,000",200 m²,Los Maleaños,3,3
Venta,WO CASA EN VENTA EN VILLAS DE SANTA ENGRACIA SAN PEDRO GARZA GARCIA NUEVO LEON,"$3,110,600",200 m²,Valle de Santa Engracia,4,3
Venta,Rincón de la Primavera -CASA EN VENTAZONA CONTY- Excelente ubicación Guadalupe N.L.,"$4,940,000",142 m²,Rincon De La Primavera,3,3
Venta,Casa en VENTA Priv Mandalas Carr nacional Monterrey,"$7,300,000",300 m²,Las Misiones,3,3
Venta,Casa en venta  Cumbres Andara Garcia Nuevo Leon,"$2,000,000",,N.L.,3,2
Venta,CASA EN VENTA CENTRO DE MONTERREY,"$2,050,000",,Centro,2,1
Venta,Col. Amorada Residencial -CARRETERA NACIONAL- Terreno en Venta Santiago N.L.,"$3,000,000",300 m²,Los Rodríguez,6+,
Venta,Col. Contry La Silla - CASA EN VENTA ZONA CONTRY GUADALUPE N.L.,"$12,600,000",351 m²,Contry La Silla 1er Sector,4,4+
Venta,"Casa en Venta, Monterrey, Nuevo León","$7,000,000",178 m²,Jardines del Paseo 2o. Sector,4,4+
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah.",2-3,
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila",3,
Venta,Casa en Venta Cumbres San Agustín en equina con alberca!!,"$6,550,000",223 m²,Monterrey,3,3
Venta,"CASA EN VENTA  FRACC. LAS ESTANCIAS, SALAMANCA, GTO","$1,600,000",200 m²,Las Estancias,3,1
Venta,"Venta Casa en Los Faisanes, Sector El Dorado","$2,150,000",105 m²,Los Faisanes Sector El Dorado,3,2
Venta,Casa en VENTA Carr Nacional Priv Valle de cristal sector obsidiana Monterrey,"$7,600,000",250 m²,Monterrey,4,4+
Venta,Casa en venta carr nacional Priv Portal de valle Alto Monterrey,"$13,300,000",392 m²,Lagos del Vergel,3,4+
Venta,Casa en VENTA Valle Poniente Privada Las Fincas 2,"$17,950,000",390 m²,Santa Catarina,3,3
Venta,Casa en VENTA priv con alberca Altares zona carr nacional Monterrey,"$4,990,000",200 m²,Los Cavazos,3,3
Venta,casa en VENTA priv Altares zona carr nacional Monterrey,"$5,190,000",200 m²,Los Cavazos,3,4+
Venta,casa en VENTA priv castaños del vergel zona carr nacional Monterrey,"$7,690,000",2 m²,Sin Nombre de Col 51,3,3
Venta,Casa En Venta Privanzas Mallorca,"$1,000,000
                    
                        USD",350 m²,Santa Fe,4,4+
Venta,"Casa en venta en Cumbres Montenova, en García, Nuevo León un desarrollo Habitacional con amenidades","$2,700,000",112 m²,N.L.,3,2
Venta,"SE VENDE CASA COL PASEO DE LA LOMAS, JUAREZ N,L.","$550,000",90 m²,20 de Septiembre,2,1
Venta,Casa en venta en Monterrey en residencial 3 recamaras,"$7,900,000",291 m²,Casco Urbano,3,4+
Venta,VENTA DE CASA NUEVO LEON,"$733,072",120 m²,Victoria,2,1
Venta,Casa en venta en Montemorelos Nuevo Leon,"$1,000,000",,Los Fresnos,2,1
Venta,Casas Venta Monterrey Zona Cumbres 24-CV-5106,"$725,000
                    
                        USD",810 m²,Cumbres 1º. Sector Secc a,3,4+
Venta,"Casa en Venta, Monterrey, Nuevo León","$47,175,000",7465 m²,Monterrey,4,4+
Venta,CASA EN VENTA CUMBRES ELITE PREMIER GARCIA,"$5,100,000",154 m²,Monterrey,3,3
Venta,CASA EN VENTA por los maleaños CUMBRES SANTIAGO SANTIAGO,"$4,990,000",200 m²,Comunidad San Francisco,3,3
Venta,COMPLEJO DE CASA Y DEPARTAMENTOS EN VENTA por paseo santa lucia MONTERREY,"$17,000,000",1111 m²,Centro,6+,4+
